stimulus,Dilution,Acid,Ammonia,Bakery,Burnt,Chemical,Cold,Decayed,Familiarity,Fish,Flower,Fruit,Garlic,Grass,Intensity,Musky,Pleasantness,Sour,Spices,Sweaty,Sweet,Warm,Wood,CID,IsomericSMILES,IUPACName,name
7761,0.001,0.017962962962962962,0.00018867924528301886,0.06245283018867925,0.004905660377358491,0.040185185185185185,0.03264150943396226,0.010377358490566037,0.6434545454545454,0.00018867924528301886,0.07092592592592592,0.23055555555555557,0.00018867924528301886,0.009433962264150943,0.5710909090909091,0.010925925925925926,0.717090909090909,0.029074074074074075,0.01169811320754717,0.00018867924528301886,0.329811320754717,0.05622641509433962,0.00018867924528301886,7761,CCOC(=O)CC(=O)OCC,diethyl propanedioate,diethyl malonate
7762,1e-05,0.02,0.032888888888888884,0.04622222222222222,0.03177777777777777,0.07733333333333334,0.012666666666666666,0.027555555555555555,0.5345652173913044,0.008666666666666666,0.08688888888888888,0.192,0.008888888888888889,0.022444444444444444,0.4956521739130435,0.010666666666666666,0.596304347826087,0.03422222222222222,0.02826086956521739,0.022222222222222223,0.24511111111111114,0.05173913043478261,0.012222222222222223,7762,CCCC(=O)OCC,ethyl butanoate,ethyl butyrate
7762,0.001,0.023636363636363636,0.006,0.08181818181818182,0.013272727272727275,0.08872727272727272,0.025636363636363634,0.04036363636363636,0.6556363636363636,0.0001818181818181818,0.0569090909090909,0.1998181818181818,0.0001818181818181818,0.0032727272727272726,0.7778181818181819,0.014181818181818183,0.6112727272727273,0.08781818181818181,0.014727272727272726,0.022545454545454546,0.264,0.038,0.004545454545454545,7762,CCCC(=O)OCC,ethyl butanoate,ethyl butyrate
7765,1e-05,0.049666666666666665,0.049375,0.011000000000000001,0.023870967741935485,0.2009090909090909,0.05967741935483871,0.001935483870967742,0.35228571428571426,0.0,0.05354838709677419,0.04903225806451613,0.0,0.005,0.4308571428571429,0.03354838709677419,0.4794285714285714,0.06133333333333334,0.03333333333333333,0.0,0.1315625,0.03870967741935484,0.006999999999999999,7765,CCOC(C)OCC,"1,1-diethoxyethane",acetal
7765,0.001,0.04447368421052632,0.038421052631578946,0.04473684210526316,0.055,0.15923076923076923,0.031315789473684214,0.008684210526315789,0.4471428571428572,0.008717948717948718,0.0076315789473684215,0.02,0.017105263157894738,0.02,0.48666666666666664,0.06026315789473684,0.4254761904761905,0.02763157894736842,0.026578947368421053,0.015526315789473683,0.07368421052631578,0.055,0.02263157894736842,7765,CCOC(C)OCC,"1,1-diethoxyethane",acetal
7768,0.001,0.09538461538461539,0.060384615384615384,0.0,0.03481481481481481,0.1073076923076923,0.05961538461538462,0.05961538461538462,0.3940625,0.03769230769230769,0.03,0.0003846153846153846,0.04384615384615385,0.027777777777777776,0.313125,0.13703703703703704,0.4090625,0.050740740740740746,0.09481481481481481,0.06538461538461539,0.025,0.06518518518518518,0.09785714285714286,7768,C1CCC(=O)NCC1,azepan-2-one,azepan-2-one
7768,0.1,0.044333333333333336,0.054827586206896546,0.015517241379310345,0.04741935483870968,0.1386206896551724,0.09551724137931034,0.07133333333333333,0.3116666666666667,0.005357142857142857,0.075,0.005714285714285714,0.016551724137931035,0.016206896551724137,0.30583333333333335,0.08,0.4602777777777778,0.11709677419354839,0.004333333333333333,0.025806451612903226,0.05333333333333333,0.03645161290322581,0.03387096774193549,7768,C1CCC(=O)NCC1,azepan-2-one,azepan-2-one
7770,1e-05,0.021714285714285714,0.05828571428571428,0.034444444444444444,0.056111111111111105,0.06542857142857143,0.030857142857142857,0.06472222222222222,0.39399999999999996,0.037222222222222226,0.019428571428571427,0.0054285714285714284,0.03361111111111111,0.011142857142857144,0.36700000000000005,0.13026315789473686,0.336,0.10578947368421053,0.08914285714285715,0.1386111111111111,0.07388888888888889,0.05722222222222222,0.034722222222222224,7770,CCCC(=O)OCCC,propyl butanoate,propyl butyrate
7770,0.001,0.021636363636363634,0.042,0.02036363636363636,0.032545454545454544,0.06909090909090909,0.002181818181818182,0.04690909090909091,0.5249090909090909,0.008727272727272728,0.034,0.13054545454545455,0.0012727272727272726,0.01109090909090909,0.6472727272727273,0.07545454545454545,0.42454545454545456,0.11672727272727272,0.021818181818181816,0.041090909090909095,0.1358181818181818,0.04727272727272727,0.0012727272727272726,7770,CCCC(=O)OCCC,propyl butanoate,propyl butyrate
7792,1e-05,0.05764705882352941,0.07875,0.0,0.021875,0.11666666666666665,0.05125,0.05,0.405,0.019375,0.0275,0.02,0.060625,0.08647058823529412,0.2425,0.08444444444444445,0.4375,0.11352941176470589,0.016875,0.002352941176470588,0.01875,0.050625,0.008125,7792,CC(C)CCCC(C)CCO,"3,7-dimethyloctan-1-ol","3,7-dimethyloctan-1-ol"
7792,0.001,0.05333333333333333,0.05666666666666667,0.0,0.008518518518518519,0.21481481481481482,0.07722222222222222,0.035,0.5755555555555556,0.0,0.07722222222222222,0.0687037037037037,0.00018518518518518518,0.006851851851851852,0.7474074074074075,0.028333333333333335,0.4022222222222222,0.04481481481481482,0.04,0.020555555555555553,0.09722222222222221,0.022222222222222223,0.039629629629629626,7792,CC(C)CCCC(C)CCO,"3,7-dimethyloctan-1-ol","3,7-dimethyloctan-1-ol"
7793,1e-05,0.02857142857142857,0.022571428571428572,0.003333333333333333,0.003611111111111111,0.06694444444444445,0.04527777777777778,0.023055555555555555,0.4961904761904762,0.002,0.08810810810810811,0.10657894736842105,0.0008571428571428571,0.0017142857142857142,0.41595238095238096,0.016285714285714285,0.6126190476190476,0.061714285714285715,0.07222222222222223,0.015714285714285715,0.10657894736842105,0.017368421052631578,0.004,7793,C[C@@H](CCC=C(C)C)CCO,"(3S)-3,7-dimethyloct-6-en-1-ol",7540-51-4
7793,0.001,0.06283018867924528,0.028679245283018864,0.0009433962264150945,0.04132075471698113,0.13452830188679246,0.027735849056603774,0.029622641509433962,0.5788888888888889,0.001320754716981132,0.09169811320754716,0.1211320754716981,0.00018867924528301886,0.03547169811320755,0.715,0.023773584905660377,0.5351851851851852,0.057735849056603776,0.041886792452830196,0.01528301886792453,0.169811320754717,0.041132075471698115,0.020925925925925924,7793,C[C@@H](CCC=C(C)C)CCO,"(3S)-3,7-dimethyloct-6-en-1-ol",7540-51-4
7795,1e-05,0.023333333333333334,0.0014285714285714286,0.06,0.04,0.07727272727272727,0.042727272727272725,0.09727272727272726,0.3642857142857143,0.009000000000000001,0.0,0.0004761904761904762,0.0605,0.10863636363636363,0.20357142857142857,0.05476190476190476,0.4546428571428571,0.09,0.048,0.014285714285714285,0.04095238095238095,0.0023809523809523807,0.040999999999999995,7795,CCCC(=O)OCCC(C)C,3-methylbutyl butanoate,isoamyl butyrate
7795,0.001,0.018775510204081632,0.02857142857142857,0.038367346938775505,0.014897959183673471,0.10591836734693878,0.03489795918367347,0.009387755102040816,0.5141176470588236,0.008775510204081632,0.0926530612244898,0.1632,0.0032653061224489793,0.004693877551020408,0.6341176470588236,0.0262,0.5276470588235295,0.07519999999999999,0.037599999999999995,0.017346938775510204,0.2758,0.042653061224489794,0.012653061224489797,7795,CCCC(=O)OCCC(C)C,3-methylbutyl butanoate,isoamyl butyrate
7797,1e-05,0.0115,0.00975,0.05333333333333333,0.020256410256410257,0.09,0.015121951219512195,0.010975609756097562,0.44325581395348834,0.01358974358974359,0.12128205128205127,0.06175,0.03051282051282051,0.01871794871794872,0.3476744186046512,0.027999999999999997,0.5593023255813954,0.043250000000000004,0.0835897435897436,0.010249999999999999,0.18804878048780488,0.09625,0.024249999999999997,7797,CCCCCCC(=O)OCC,ethyl heptanoate,ethyl heptanoate
7797,0.001,0.034313725490196074,0.020588235294117643,0.04078431372549019,0.00392156862745098,0.09235294117647058,0.0196078431372549,0.016274509803921568,0.5937254901960785,0.000196078431372549,0.09470588235294118,0.1903921568627451,0.000392156862745098,0.009607843137254901,0.6913725490196079,0.012549019607843137,0.6262745098039215,0.055882352941176466,0.03764705882352941,0.000196078431372549,0.2796078431372549,0.03529411764705882,0.003137254901960784,7797,CCCCCCC(=O)OCC,ethyl heptanoate,ethyl heptanoate
7799,1e-05,0.0159375,0.000967741935483871,0.002903225806451613,0.02125,0.0815625,0.034545454545454546,0.0003225806451612903,0.5202631578947369,0.0003225806451612903,0.13903225806451613,0.14,0.0003225806451612903,0.05935483870967742,0.46710526315789475,0.01032258064516129,0.6192105263157894,0.0315625,0.008709677419354838,0.0009375,0.31363636363636366,0.07419354838709677,0.02096774193548387,7799,CCCCCCCC(=O)OCC,ethyl octanoate,ethyl octanoate
7799,0.001,0.015510204081632652,0.0006122448979591836,0.009000000000000001,0.003877551020408163,0.0563265306122449,0.0254,0.01510204081632653,0.5273076923076924,0.016938775510204084,0.0898,0.1724,0.02306122448979592,0.02489795918367347,0.5465384615384615,0.017551020408163264,0.6623076923076923,0.04244897959183674,0.0436734693877551,0.006326530612244898,0.24326923076923077,0.0518,0.013877551020408163,7799,CCCCCCCC(=O)OCC,ethyl octanoate,ethyl octanoate
7803,1e-05,0.0475,0.0,0.019,0.015789473684210527,0.033,0.061,0.005789473684210527,0.3373913043478261,0.0,0.1075,0.002,0.015789473684210527,0.024736842105263158,0.22913043478260872,0.09368421052631579,0.4865217391304348,0.031578947368421054,0.09949999999999999,0.0255,0.12714285714285714,0.0,0.078,7803,CCCOC(=O)CC,propyl propanoate,propyl propionate
7803,0.001,0.09823529411764706,0.04862745098039215,0.000980392156862745,0.02196078431372549,0.302156862745098,0.05333333333333333,0.0292156862745098,0.5038461538461538,0.0045098039215686276,0.0475,0.04294117647058823,0.010392156862745099,0.01568627450980392,0.7213461538461539,0.024705882352941178,0.4442307692307692,0.03862745098039216,0.023137254901960787,0.025686274509803923,0.1603846153846154,0.06254901960784313,0.00980392156862745,7803,CCCOC(=O)CC,propyl propanoate,propyl propionate
7820,0.001,0.0723404255319149,0.06893617021276595,0.01148936170212766,0.019148936170212766,0.2210416666666667,0.03979166666666666,0.06,0.4324,0.001276595744680851,0.025416666666666664,0.05125,0.000425531914893617,0.018541666666666668,0.5392,0.02893617021276596,0.4364,0.08851063829787234,0.026382978723404255,0.0027659574468085106,0.1063265306122449,0.04229166666666667,0.007659574468085106,7820,COC(=O)CCC(=O)OC,dimethyl butanedioate,dimethyl succinate
7820,0.1,0.07510638297872341,0.047234042553191496,0.02148936170212766,0.024255319148936173,0.24020833333333333,0.034166666666666665,0.02382978723404255,0.46224489795918366,0.0,0.05916666666666667,0.070625,0.006808510638297872,0.035208333333333335,0.6320408163265306,0.033191489361702124,0.49081632653061225,0.04893617021276595,0.028085106382978724,0.023191489361702126,0.15416666666666667,0.05020408163265306,0.003404255319148936,7820,COC(=O)CCC(=O)OC,dimethyl butanedioate,dimethyl succinate
7824,1e-05,0.07233333333333333,0.017333333333333333,0.028333333333333335,0.026333333333333334,0.1570967741935484,0.034193548387096775,0.0134375,0.3628125,0.003,0.049666666666666665,0.028999999999999998,0.016,0.051666666666666666,0.3046875,0.018333333333333333,0.518125,0.111,0.069,0.007333333333333333,0.13033333333333333,0.022903225806451613,0.012666666666666666,7824,CCCCCC(=O)OC,methyl hexanoate,methyl hexanoate
7824,0.001,0.04462962962962963,0.03537037037037037,0.02185185185185185,0.002777777777777778,0.09925925925925926,0.0212962962962963,0.012592592592592593,0.5640740740740741,0.005555555555555556,0.0725925925925926,0.13722222222222222,0.005925925925925926,0.02574074074074074,0.6835185185185185,0.025370370370370373,0.562037037037037,0.09962962962962964,0.022962962962962963,0.011111111111111112,0.2672222222222222,0.03944444444444445,0.0012962962962962963,7824,CCCCCC(=O)OC,methyl hexanoate,methyl hexanoate
7826,1e-05,0.006666666666666666,0.032857142857142856,0.005454545454545454,0.039047619047619046,0.10125,0.04818181818181819,0.07,0.395,0.03428571428571428,0.08954545454545455,0.12608695652173912,0.019523809523809523,0.05285714285714285,0.21678571428571428,0.11666666666666665,0.5303571428571429,0.10956521739130436,0.01625,0.005909090909090909,0.22347826086956524,0.03652173913043478,0.0880952380952381,7826,CCCCCCC(=O)OC,methyl heptanoate,methyl heptanoate
7826,0.001,0.03422222222222222,0.017272727272727273,0.02477272727272727,0.04533333333333333,0.09466666666666666,0.08066666666666666,0.014222222222222223,0.48869565217391303,0.0,0.0811111111111111,0.13866666666666666,0.022954545454545453,0.08636363636363636,0.528695652173913,0.0071111111111111115,0.5882608695652174,0.06933333333333333,0.03977777777777778,0.012666666666666666,0.22369565217391305,0.013478260869565217,0.004090909090909091,7826,CCCCCCC(=O)OC,methyl heptanoate,methyl heptanoate
7894,1e-07,0.07230769230769231,0.04363636363636363,0.008181818181818182,0.0025,0.11846153846153847,0.06571428571428571,0.0,0.32142857142857145,0.04727272727272727,0.0008333333333333333,0.0,0.06,0.056363636363636366,0.15095238095238095,0.10461538461538461,0.46095238095238095,0.04230769230769231,0.031818181818181815,0.013333333333333332,0.08166666666666667,0.06166666666666667,0.0375,7894,CC(C)CCN,3-methylbutan-1-amine,isoamylamine
7894,1e-05,0.0754054054054054,0.020277777777777777,0.030833333333333334,0.03166666666666666,0.12210526315789474,0.014722222222222223,0.03333333333333333,0.3748717948717949,0.021388888888888888,0.025277777777777777,0.0011111111111111111,0.04333333333333333,0.008888888888888889,0.3753846153846154,0.09666666666666666,0.4023076923076923,0.06166666666666667,0.01972972972972973,0.06638888888888889,0.016216216216216217,0.04527777777777778,0.011111111111111112,7894,CC(C)CCN,3-methylbutan-1-amine,isoamylamine
7915,1e-05,0.0276,0.03666666666666667,0.04416666666666667,0.017083333333333332,0.026666666666666665,0.01958333333333333,0.003333333333333333,0.47615384615384615,0.007916666666666666,0.02625,0.007916666666666666,0.023333333333333334,0.092,0.20192307692307693,0.0672,0.5003846153846154,0.0508,0.0225,0.0032,0.0692,0.06583333333333333,0.003333333333333333,7915,CC(C)OC(=O)C,propan-2-yl acetate,isopropyl acetate
7915,0.001,0.08652173913043479,0.02911111111111111,0.0,0.013999999999999999,0.33422222222222225,0.078,0.010888888888888887,0.46152173913043476,0.0,0.045909090909090906,0.022954545454545453,0.01818181818181818,0.015454545454545453,0.4943478260869565,0.025111111111111112,0.41282608695652173,0.044222222222222225,0.05311111111111111,0.0015555555555555557,0.07590909090909091,0.044347826086956525,0.005454545454545454,7915,CC(C)OC(=O)C,propan-2-yl acetate,isopropyl acetate
7916,1e-07,0.03,0.031176470588235295,0.0,0.03705882352941177,0.13,0.095,0.08277777777777778,0.382,0.024705882352941178,0.007647058823529411,0.011666666666666667,0.036470588235294116,0.02235294117647059,0.188,0.07470588235294118,0.455,0.07411764705882354,0.000588235294117647,0.014705882352941178,0.08,0.01411764705882353,0.018823529411764704,7916,CC(=C)OC(=O)C,prop-1-en-2-yl acetate,isopropenyl acetate
7916,1e-05,0.005833333333333334,0.00041666666666666664,0.03833333333333334,0.01875,0.0108,0.011666666666666667,0.0304,0.31107142857142855,0.0144,0.034583333333333334,0.026666666666666665,0.0416,0.0025,0.2714285714285714,0.085,0.4689285714285715,0.16458333333333333,0.07719999999999999,0.0208,0.07583333333333334,0.047599999999999996,0.012916666666666667,7916,CC(=C)OC(=O)C,prop-1-en-2-yl acetate,isopropenyl acetate
7921,1e-05,0.02625,0.0225,0.05571428571428571,0.001875,0.103125,0.006666666666666666,0.0006666666666666666,0.2927272727272727,0.022142857142857145,0.054000000000000006,0.010625,0.052000000000000005,0.05,0.14681818181818182,0.16875,0.5127272727272727,0.090625,0.006666666666666666,0.015714285714285715,0.08647058823529412,0.075,0.03666666666666667,7921,CC1CCC(=O)O1,5-methyloxolan-2-one,gamma-valerolactone
7921,0.001,0.05038461538461538,0.02423076923076923,0.09821428571428571,0.0,0.07,0.02857142857142857,0.019259259259259257,0.38888888888888884,0.010384615384615386,0.011481481481481481,0.016071428571428573,0.021153846153846155,0.02,0.26944444444444443,0.04888888888888889,0.5136111111111111,0.019259259259259257,0.09,0.041538461538461545,0.14133333333333334,0.07,0.006923076923076923,7921,CC1CCC(=O)O1,5-methyloxolan-2-one,gamma-valerolactone
7937,1e-05,0.06638297872340425,0.035869565217391305,0.007391304347826086,0.06,0.1574468085106383,0.04787234042553192,0.06446808510638298,0.42541666666666667,0.015869565217391305,0.009782608695652175,0.004893617021276595,0.017391304347826087,0.020869565217391303,0.5408333333333334,0.03978260869565217,0.35270833333333335,0.07108695652173913,0.04304347826086956,0.04108695652173913,0.029347826086956522,0.052127659574468084,0.0391304347826087,7937,CC1=NC(=CC=C1)C,"2,6-dimethylpyridine","2,6-dimethylpyridine"
7937,0.001,0.135,0.08333333333333334,0.030727272727272728,0.08259259259259259,0.25407407407407406,0.025370370370370373,0.07018518518518518,0.4727272727272727,0.041296296296296296,0.014545454545454545,0.007272727272727273,0.017407407407407406,0.01888888888888889,0.7805454545454544,0.06481481481481483,0.29818181818181816,0.10907407407407406,0.036111111111111115,0.04,0.03363636363636364,0.044259259259259255,0.04611111111111111,7937,CC1=NC(=CC=C1)C,"2,6-dimethylpyridine","2,6-dimethylpyridine"
7967,1e-05,0.04650000000000001,0.0545,0.035,0.1085,0.21545454545454545,0.07789473684210527,0.047368421052631574,0.28423076923076923,0.009473684210526315,0.09190476190476189,0.014210526315789474,0.0725,0.039523809523809524,0.20846153846153848,0.06142857142857143,0.5538461538461539,0.06095238095238095,0.04789473684210527,0.0305,0.096,0.048,0.023333333333333334,7967,C1CCC(=O)CC1,cyclohexanone,cyclohexanone
7967,0.001,0.1037037037037037,0.09129629629629629,0.009259259259259259,0.028518518518518516,0.22796296296296298,0.07907407407407407,0.006111111111111111,0.5253703703703704,0.00018518518518518518,0.01685185185185185,0.012037037037037037,0.00018518518518518518,0.004629629629629629,0.6985185185185184,0.027407407407407408,0.38037037037037036,0.012037037037037037,0.018518518518518517,0.01537037037037037,0.0851851851851852,0.03518518518518519,0.01537037037037037,7967,C1CCC(=O)CC1,cyclohexanone,cyclohexanone
7969,1e-07,0.0,0.045,0.00857142857142857,0.045,0.12,0.04642857142857143,0.037333333333333336,0.313,0.0,0.04857142857142857,0.0,0.05333333333333333,0.062142857142857146,0.13,0.12058823529411765,0.419,0.090625,0.03857142857142857,0.05466666666666667,0.023333333333333334,0.1275,0.03,7969,C1=CC=C(C=C1)S,benzenethiol,benzenethiol
7969,1e-05,0.035555555555555556,0.057297297297297295,0.04333333333333333,0.07972972972972973,0.0808108108108108,0.0,0.09972222222222221,0.4507692307692308,0.08621621621621621,0.014722222222222223,0.011621621621621621,0.12594594594594594,0.0,0.6338461538461538,0.1072972972972973,0.24641025641025643,0.10277777777777779,0.14026315789473684,0.05,0.018378378378378378,0.07277777777777777,0.006111111111111111,7969,C1=CC=C(C=C1)S,benzenethiol,benzenethiol
7983,1e-05,0.023793103448275864,0.0225,0.0011111111111111111,0.03185185185185185,0.05466666666666667,0.03214285714285715,0.029642857142857144,0.41333333333333333,0.017037037037037038,0.06689655172413793,0.030357142857142857,0.06296296296296297,0.09344827586206897,0.255,0.08413793103448276,0.4797222222222222,0.07740740740740741,0.024285714285714285,0.043448275862068966,0.09928571428571428,0.029285714285714283,0.04703703703703703,7983,CCCCOC(=O)CCC,butyl butanoate,butyl butyrate
7983,0.001,0.024814814814814814,0.041111111111111105,0.027777777777777776,0.021481481481481483,0.08472727272727272,0.043888888888888894,0.07722222222222222,0.49727272727272726,0.01462962962962963,0.044444444444444446,0.11037037037037037,0.019074074074074073,0.00037037037037037035,0.5790909090909091,0.04981481481481482,0.3807272727272727,0.08796296296296297,0.025,0.0437037037037037,0.17407407407407408,0.055370370370370375,0.00018518518518518518,7983,CCCCOC(=O)CCC,butyl butanoate,butyl butyrate
7991,1e-07,0.018571428571428572,0.009523809523809523,0.0405,0.010952380952380953,0.13714285714285712,0.04285714285714286,0.030952380952380953,0.45166666666666666,0.0,0.025238095238095237,0.0,0.044500000000000005,0.0895,0.34875,0.09666666666666666,0.3745833333333334,0.12,0.04,0.02238095238095238,0.08650000000000001,0.035238095238095235,0.06095238095238095,7991,CCCCC(=O)O,pentanoic acid,valeric acid
7991,1e-05,0.062142857142857146,0.06880952380952382,0.006904761904761905,0.03833333333333334,0.0819047619047619,0.030476190476190476,0.10476190476190476,0.31613636363636366,0.025476190476190475,0.005348837209302325,0.023333333333333334,0.03214285714285715,0.0002380952380952381,0.4722727272727273,0.14333333333333334,0.24704545454545454,0.14738095238095236,0.025238095238095237,0.095,0.05255813953488372,0.032857142857142856,0.024285714285714285,7991,CCCCC(=O)O,pentanoic acid,valeric acid
7997,1e-05,0.063,0.014210526315789474,0.029473684210526315,0.023,0.06285714285714286,0.02,0.0095,0.4162962962962963,0.0005263157894736842,0.035,0.014736842105263158,0.006842105263157895,0.06789473684210527,0.2451851851851852,0.08523809523809524,0.49,0.07631578947368421,0.076,0.040999999999999995,0.05789473684210526,0.007894736842105263,0.0735,7997,CCCOC(=O)C,propyl acetate,propyl acetate
7997,0.001,0.11225,0.113,0.0,0.0027500000000000003,0.2154761904761905,0.03175,0.024,0.5506818181818182,0.0017499999999999998,0.06325,0.0012820512820512818,0.0015,0.017435897435897435,0.4384090909090909,0.029743589743589746,0.4345454545454545,0.08074999999999999,0.0305,0.007948717948717949,0.045853658536585365,0.02375,0.0,7997,CCCOC(=O)C,propyl acetate,propyl acetate
8007,1e-07,0.049,0.030344827586206893,0.020344827586206895,0.008275862068965517,0.07448275862068965,0.022666666666666665,0.007241379310344828,0.32666666666666666,0.0,0.022068965517241378,0.0020689655172413794,0.029310344827586206,0.04033333333333333,0.21818181818181817,0.14666666666666667,0.4439393939393939,0.010689655172413793,0.05896551724137931,0.08066666666666666,0.06724137931034484,0.003448275862068966,0.07586206896551724,8007,CCCCN,butan-1-amine,butylamine
8007,1e-05,0.045,0.0655,0.047142857142857146,0.0255,0.08619047619047619,0.044500000000000005,0.0005,0.36,0.014499999999999999,0.0875,0.035238095238095235,0.0435,0.0,0.1628,0.04857142857142857,0.508,0.0355,0.08476190476190476,0.028999999999999998,0.09434782608695652,0.03956521739130434,0.0495,8007,CCCCN,butan-1-amine,butylamine
8025,0.001,0.005833333333333334,0.0018181818181818182,0.02,0.002727272727272727,0.08615384615384615,0.004166666666666667,0.025,0.24882352941176472,0.0,0.004166666666666667,0.0008333333333333333,0.08727272727272727,0.0,0.16529411764705884,0.21076923076923076,0.481764705882353,0.10545454545454545,0.0,0.14416666666666667,0.07083333333333333,0.007692307692307693,0.045454545454545456,8025,CCOC=O,ethyl formate,ethyl formate
8025,0.1,0.04625,0.048,0.011951219512195122,0.03463414634146342,0.21837209302325583,0.03853658536585366,0.03634146341463415,0.43866666666666665,0.00975,0.062,0.05365853658536586,0.00775,0.06225,0.5162222222222222,0.07,0.35977777777777775,0.03875,0.07125,0.020975609756097562,0.07829268292682927,0.02238095238095238,0.029750000000000002,8025,CCOC=O,ethyl formate,ethyl formate
8030,1e-05,0.014782608695652172,0.06695652173913044,0.013478260869565217,0.02652173913043478,0.0784,0.0264,0.0375,0.42121212121212126,0.09173913043478261,0.03869565217391304,0.00041666666666666664,0.1175,0.05625,0.27575757575757576,0.16037037037037039,0.3603030303030303,0.1442857142857143,0.04916666666666667,0.1375,0.01608695652173913,0.03208333333333333,0.0404,8030,C1=CSC=C1,thiophene,thiophene
8030,0.001,0.001176470588235294,0.021568627450980392,0.025490196078431372,0.034313725490196074,0.017058823529411765,0.016666666666666666,0.11764705882352942,0.5390196078431372,0.03392156862745098,0.000980392156862745,0.000196078431372549,0.1592156862745098,0.025490196078431372,0.6641176470588235,0.05470588235294118,0.33666666666666667,0.06627450980392158,0.12725490196078432,0.019019607843137255,0.004313725490196079,0.02862745098039216,0.006078431372549019,8030,C1=CSC=C1,thiophene,thiophene
8038,1e-05,0.07625,0.03375,0.01125,0.00375,0.105,0.0575,0.014583333333333332,0.39225806451612905,0.0,0.11296296296296296,0.06875,0.0025,0.010833333333333332,0.3354838709677419,0.0548,0.4996774193548387,0.042,0.00041666666666666664,0.008333333333333333,0.0868,0.008333333333333333,0.055999999999999994,8038,CC(C)COC(=O)C,2-methylpropyl acetate,isobutyl acetate
8038,0.001,0.09309090909090909,0.045454545454545456,0.016181818181818183,0.012181818181818183,0.26436363636363636,0.061454545454545456,0.018000000000000002,0.7209090909090909,0.002181818181818182,0.04072727272727272,0.10309090909090908,0.0012727272727272726,0.0001818181818181818,0.7585454545454546,0.012727272727272728,0.5598181818181819,0.022727272727272728,0.012363636363636363,0.0005454545454545455,0.19054545454545455,0.007272727272727273,0.002,8038,CC(C)COC(=O)C,2-methylpropyl acetate,isobutyl acetate
8042,0.001,0.05176470588235294,0.0,0.04625,0.084375,0.11833333333333335,0.03944444444444445,0.03411764705882353,0.3525,0.0,0.040625,0.01625,0.044375,0.02,0.2033333333333333,0.02388888888888889,0.50625,0.0475,0.085,0.05888888888888889,0.17277777777777778,0.09473684210526315,0.11,8042,CCCCCCCCCCCCCC(=O)OC(C)C,propan-2-yl tetradecanoate,isopropyl myristate
8042,0.1,0.0388,0.04,0.01375,0.042800000000000005,0.19807692307692307,0.051923076923076926,0.028076923076923076,0.2435483870967742,0.0,0.045599999999999995,0.015,0.021666666666666664,0.011666666666666667,0.25967741935483873,0.07125,0.4538709677419355,0.0625,0.032,0.05583333333333333,0.01730769230769231,0.045599999999999995,0.008333333333333333,8042,CCCCCCCCCCCCCC(=O)OC(C)C,propan-2-yl tetradecanoate,isopropyl myristate
8048,0.001,0.010833333333333332,0.03666666666666667,0.0696,0.05041666666666667,0.0525,0.0008,0.003333333333333333,0.3886206896551724,0.004166666666666667,0.09960000000000001,0.005833333333333334,0.017083333333333332,0.05125,0.21172413793103448,0.11800000000000001,0.4955172413793103,0.022916666666666665,0.0196,0.04,0.09481481481481481,0.02576923076923077,0.0192,8048,CCCCCCCCCC(=O)OCC,ethyl decanoate,ethyl decanoate
8048,0.1,0.0374,0.0084,0.017,0.01,0.0758,0.0416,0.0104,0.5094339622641509,0.002,0.0638,0.1514,0.0066,0.0148,0.5977358490566038,0.0296,0.5816981132075472,0.09333333333333334,0.038,0.013000000000000001,0.21607843137254903,0.0436,0.0126,8048,CCCCCCCCCC(=O)OCC,ethyl decanoate,ethyl decanoate
8049,0.001,0.10631578947368421,0.0931578947368421,0.0015789473684210526,0.013157894736842106,0.129,0.0431578947368421,0.05473684210526316,0.3133333333333333,0.0,0.16736842105263158,0.031052631578947366,0.0,0.0,0.21428571428571427,0.01105263157894737,0.5547619047619048,0.05052631578947368,0.042105263157894736,0.0,0.18,0.034210526315789476,0.007894736842105263,8049,CCOC(=O)CCCCCCCCC(=O)OCC,diethyl decanedioate,diethyl decanedioate
8049,0.1,0.017346938775510204,0.009387755102040816,0.04204081632653061,0.0016326530612244896,0.045714285714285714,0.032857142857142856,0.009183673469387756,0.6468,0.0002040816326530612,0.062448979591836734,0.18059999999999998,0.006122448979591837,0.0434,0.5474,0.002653061224489796,0.7126,0.02938775510204082,0.02061224489795918,0.015918367346938776,0.3291836734693877,0.043061224489795914,0.005918367346938775,8049,CCOC(=O)CCCCCCCCC(=O)OCC,diethyl decanedioate,diethyl decanedioate
8051,1e-05,0.018799999999999997,0.044800000000000006,0.03625,0.0404,0.0652,0.0364,0.006,0.23925925925925928,0.0008333333333333333,0.07666666666666667,0.005600000000000001,0.0,0.03375,0.2537037037037037,0.0524,0.5188888888888888,0.058846153846153854,0.0508,0.0452,0.09192307692307691,0.0116,0.06375,8051,CCCCCC(=O)C,heptan-2-one,2-heptanone
8051,0.001,0.08288461538461539,0.026153846153846153,0.014807692307692308,0.008076923076923077,0.1841509433962264,0.03056603773584906,0.05,0.5271698113207548,0.0001923076923076923,0.0575,0.08865384615384615,0.010769230769230769,0.013653846153846154,0.7105660377358491,0.05076923076923077,0.5377358490566038,0.0675,0.030961538461538464,0.0175,0.1853846153846154,0.06415094339622641,0.015192307692307692,8051,CCCCCC(=O)C,heptan-2-one,2-heptanone
