,stimulus,Task1,Task2_single,Task2_mix,Intensity,Pleasantness,Green,Cucumber,Herbal,Mint,Woody,Pine,Floral,Powdery,Fruity,Citrus,Tropical,Berry,Peach,Sweet,Caramellic,Vanilla,BrownSpice,Smoky,Burnt,Roasted,Grainy,Meaty,Nutty,Fatty,Coconut,Waxy,Dairy,Buttery,Cheesy,Sour,Fermented,Sulfurous,Garlic.Onion,Earthy,Mushroom,Musty,Ammonia,Fishy,Fecal,Rotten.Decay,Rubber,Phenolic,Animal,Medicinal,Cooling,Sharp,Chlorine,Alcoholic,Plastic,Ozone,Metallic,rata,intensity_pleasantness,rata_intensity_pleasantness
224,AJ544,0,0,1,0.5351724138,0.5131034483,0.1655172414,0.1379310344,0.0965517242,0.0,0.0344827586,0.0206896552,0.0689655172,0.0,0.0827586206,0.1793103448,0.048275862,0.0,0.0,0.1931034482,0.0620689656,0.0413793104,0.0206896552,0.0137931034,0.0,0.0275862068,0.0275862068,0.0,0.0275862068,0.0413793104,0.0,0.0551724138,0.0,0.0,0.0,0.0827586206,0.0068965518,0.0,0.0,0.0827586206,0.0,0.1379310344,0.0068965518,0.0275862068,0.0206896552,0.0,0.0206896552,0.0137931034,0.0,0.0137931034,0.0344827586,0.0137931034,0.0344827586,0.0137931034,0.0275862068,0.1103448276,0.0206896552,"[0.1655172414, 0.1379310344, 0.0965517242, 0.0, 0.0344827586, 0.0206896552, 0.0689655172, 0.0, 0.0827586206, 0.17931034480000002, 0.048275862, 0.0, 0.0, 0.1931034482, 0.062068965600000005, 0.0413793104, 0.0206896552, 0.013793103400000001, 0.0, 0.027586206800000002, 0.027586206800000002, 0.0, 0.027586206800000002, 0.0413793104, 0.0, 0.0551724138, 0.0, 0.0, 0.0, 0.0827586206, 0.0068965518, 0.0, 0.0, 0.0827586206, 0.0, 0.1379310344, 0.0068965518, 0.027586206800000002, 0.0206896552, 0.0, 0.0206896552, 0.013793103400000001, 0.0, 0.013793103400000001, 0.0344827586, 0.013793103400000001, 0.0344827586, 0.013793103400000001, 0.027586206800000002, 0.1103448276, 0.0206896552]","[0.5351724138, 0.5131034483]","[0.5351724138, 0.5131034483, 0.1655172414, 0.1379310344, 0.0965517242, 0.0, 0.0344827586, 0.0206896552, 0.0689655172, 0.0, 0.0827586206, 0.17931034480000002, 0.048275862, 0.0, 0.0, 0.1931034482, 0.062068965600000005, 0.0413793104, 0.0206896552, 0.013793103400000001, 0.0, 0.027586206800000002, 0.027586206800000002, 0.0, 0.027586206800000002, 0.0413793104, 0.0, 0.0551724138, 0.0, 0.0, 0.0, 0.0827586206, 0.0068965518, 0.0, 0.0, 0.0827586206, 0.0, 0.1379310344, 0.0068965518, 0.027586206800000002, 0.0206896552, 0.0, 0.0206896552, 0.013793103400000001, 0.0, 0.013793103400000001, 0.0344827586, 0.013793103400000001, 0.0344827586, 0.013793103400000001, 0.027586206800000002, 0.1103448276, 0.0206896552]"
225,AJ587,0,0,1,0.6896666667,0.375,0.12,0.0066666666,0.12,0.0133333334,0.02,0.0066666666,0.1133333334,0.0066666666,0.16,0.1533333334,0.0133333334,0.08,0.0466666666,0.1333333334,0.0333333334,0.0133333334,0.02,0.0333333334,0.0466666666,0.0533333334,0.0133333334,0.1066666665999999,0.0,0.0733333334,0.0,0.0866666666,0.0,0.0,0.0,0.08,0.02,0.0133333334,0.0666666666,0.0133333334,0.0066666666,0.1,0.02,0.0133333334,0.0,0.0666666666,0.18,0.0066666666,0.0533333334,0.02,0.0333333334,0.2333333334,0.0333333334,0.0,0.1399999999999999,0.1066666665999999,0.06,"[0.12, 0.0066666666, 0.12, 0.0133333334, 0.02, 0.0066666666, 0.1133333334, 0.0066666666, 0.16, 0.1533333334, 0.0133333334, 0.08, 0.046666666600000004, 0.1333333334, 0.0333333334, 0.0133333334, 0.02, 0.0333333334, 0.046666666600000004, 0.0533333334, 0.0133333334, 0.10666666659999999, 0.0, 0.0733333334, 0.0, 0.0866666666, 0.0, 0.0, 0.0, 0.08, 0.02, 0.0133333334, 0.06666666660000001, 0.0133333334, 0.0066666666, 0.1, 0.02, 0.0133333334, 0.0, 0.06666666660000001, 0.18, 0.0066666666, 0.0533333334, 0.02, 0.0333333334, 0.2333333334, 0.0333333334, 0.0, 0.13999999999999999, 0.10666666659999999, 0.06]","[0.6896666667, 0.375]","[0.6896666667, 0.375, 0.12, 0.0066666666, 0.12, 0.0133333334, 0.02, 0.0066666666, 0.1133333334, 0.0066666666, 0.16, 0.1533333334, 0.0133333334, 0.08, 0.046666666600000004, 0.1333333334, 0.0333333334, 0.0133333334, 0.02, 0.0333333334, 0.046666666600000004, 0.0533333334, 0.0133333334, 0.10666666659999999, 0.0, 0.0733333334, 0.0, 0.0866666666, 0.0, 0.0, 0.0, 0.08, 0.02, 0.0133333334, 0.06666666660000001, 0.0133333334, 0.0066666666, 0.1, 0.02, 0.0133333334, 0.0, 0.06666666660000001, 0.18, 0.0066666666, 0.0533333334, 0.02, 0.0333333334, 0.2333333334, 0.0333333334, 0.0, 0.13999999999999999, 0.10666666659999999, 0.06]"
226,AJ601,0,0,1,0.5706896552,0.5096551724,0.1241379309999999,0.0344827586,0.0965517242,0.0,0.1586206896,0.0068965518,0.1172413793999999,0.0137931034,0.1586206896,0.0206896552,0.0,0.0137931034,0.0,0.1793103448,0.0896551724,0.0620689656,0.0413793104,0.0137931034,0.0,0.0689655172,0.0275862068,0.0,0.0344827586,0.0,0.0275862068,0.0206896552,0.0,0.0,0.0,0.0551724138,0.0137931034,0.0,0.0,0.0344827586,0.0413793104,0.1172413793999999,0.0,0.0,0.0,0.0,0.0551724138,0.0137931034,0.0137931034,0.0551724138,0.0620689656,0.1241379309999999,0.0344827586,0.1172413793999999,0.0620689656,0.0965517242,0.0896551724,"[0.12413793099999999, 0.0344827586, 0.0965517242, 0.0, 0.1586206896, 0.0068965518, 0.11724137939999998, 0.013793103400000001, 0.1586206896, 0.0206896552, 0.0, 0.013793103400000001, 0.0, 0.17931034480000002, 0.08965517240000001, 0.062068965600000005, 0.0413793104, 0.013793103400000001, 0.0, 0.0689655172, 0.027586206800000002, 0.0, 0.0344827586, 0.0, 0.027586206800000002, 0.0206896552, 0.0, 0.0, 0.0, 0.0551724138, 0.013793103400000001, 0.0, 0.0, 0.0344827586, 0.0413793104, 0.11724137939999998, 0.0, 0.0, 0.0, 0.0, 0.0551724138, 0.013793103400000001, 0.013793103400000001, 0.0551724138, 0.062068965600000005, 0.12413793099999999, 0.0344827586, 0.11724137939999998, 0.062068965600000005, 0.0965517242, 0.08965517240000001]","[0.5706896552, 0.5096551724]","[0.5706896552, 0.5096551724, 0.12413793099999999, 0.0344827586, 0.0965517242, 0.0, 0.1586206896, 0.0068965518, 0.11724137939999998, 0.013793103400000001, 0.1586206896, 0.0206896552, 0.0, 0.013793103400000001, 0.0, 0.17931034480000002, 0.08965517240000001, 0.062068965600000005, 0.0413793104, 0.013793103400000001, 0.0, 0.0689655172, 0.027586206800000002, 0.0, 0.0344827586, 0.0, 0.027586206800000002, 0.0206896552, 0.0, 0.0, 0.0, 0.0551724138, 0.013793103400000001, 0.0, 0.0, 0.0344827586, 0.0413793104, 0.11724137939999998, 0.0, 0.0, 0.0, 0.0, 0.0551724138, 0.013793103400000001, 0.013793103400000001, 0.0551724138, 0.062068965600000005, 0.12413793099999999, 0.0344827586, 0.11724137939999998, 0.062068965600000005, 0.0965517242, 0.08965517240000001]"
227,AJ639,0,0,1,0.5633333333,0.6603333333,0.1333333334,0.0866666666,0.0333333334,0.0,0.0,0.0066666666,0.18,0.0466666666,0.5266666665999999,0.1066666665999999,0.3533333334,0.1133333334,0.0866666666,0.4,0.0266666666,0.0466666666,0.02,0.0133333334,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0333333334,0.0,0.0,0.0,0.02,0.0133333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133333334,0.0,0.0,0.0,0.0266666666,0.04,0.0133333334,0.0,0.02,0.08,0.0333333334,"[0.1333333334, 0.0866666666, 0.0333333334, 0.0, 0.0, 0.0066666666, 0.18, 0.046666666600000004, 0.5266666665999999, 0.10666666659999999, 0.3533333334, 0.1133333334, 0.0866666666, 0.4, 0.0266666666, 0.046666666600000004, 0.02, 0.0133333334, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0333333334, 0.0, 0.0, 0.0, 0.02, 0.0133333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0133333334, 0.0, 0.0, 0.0, 0.0266666666, 0.04, 0.0133333334, 0.0, 0.02, 0.08, 0.0333333334]","[0.5633333333, 0.6603333333]","[0.5633333333, 0.6603333333, 0.1333333334, 0.0866666666, 0.0333333334, 0.0, 0.0, 0.0066666666, 0.18, 0.046666666600000004, 0.5266666665999999, 0.10666666659999999, 0.3533333334, 0.1133333334, 0.0866666666, 0.4, 0.0266666666, 0.046666666600000004, 0.02, 0.0133333334, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0333333334, 0.0, 0.0, 0.0, 0.02, 0.0133333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0133333334, 0.0, 0.0, 0.0, 0.0266666666, 0.04, 0.0133333334, 0.0, 0.02, 0.08, 0.0333333334]"
228,AJ647,0,0,1,0.6272413793,0.65,0.0068965518,0.0,0.0068965518,0.0,0.0689655172,0.0,0.0,0.0,0.0344827586,0.0,0.0,0.0,0.0,0.0965517242,0.0551724138,0.0275862068,0.0413793104,0.048275862,0.0,0.4344827586,0.5034482758000001,0.0206896552,0.4551724138,0.0551724138,0.0,0.0,0.0137931034,0.0965517242,0.0689655172,0.0,0.0,0.0,0.0206896552,0.0275862068,0.048275862,0.0344827586,0.0,0.0,0.0,0.0,0.0206896552,0.0137931034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206896552,0.0,"[0.0068965518, 0.0, 0.0068965518, 0.0, 0.0689655172, 0.0, 0.0, 0.0, 0.0344827586, 0.0, 0.0, 0.0, 0.0, 0.0965517242, 0.0551724138, 0.027586206800000002, 0.0413793104, 0.048275862, 0.0, 0.4344827586, 0.5034482758000001, 0.0206896552, 0.4551724138, 0.0551724138, 0.0, 0.0, 0.013793103400000001, 0.0965517242, 0.0689655172, 0.0, 0.0, 0.0, 0.0206896552, 0.027586206800000002, 0.048275862, 0.0344827586, 0.0, 0.0, 0.0, 0.0, 0.0206896552, 0.013793103400000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0206896552, 0.0]","[0.6272413793, 0.65]","[0.6272413793, 0.65, 0.0068965518, 0.0, 0.0068965518, 0.0, 0.0689655172, 0.0, 0.0, 0.0, 0.0344827586, 0.0, 0.0, 0.0, 0.0, 0.0965517242, 0.0551724138, 0.027586206800000002, 0.0413793104, 0.048275862, 0.0, 0.4344827586, 0.5034482758000001, 0.0206896552, 0.4551724138, 0.0551724138, 0.0, 0.0, 0.013793103400000001, 0.0965517242, 0.0689655172, 0.0, 0.0, 0.0, 0.0206896552, 0.027586206800000002, 0.048275862, 0.0344827586, 0.0, 0.0, 0.0, 0.0, 0.0206896552, 0.013793103400000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0206896552, 0.0]"
229,AJ657,0,0,1,0.6413793103,0.5196551724,0.1724137932,0.0827586206,0.0827586206,0.0,0.048275862,0.0137931034,0.1034482758,0.0068965518,0.2137931034,0.048275862,0.0,0.0551724138,0.0137931034,0.1931034482,0.0827586206,0.048275862,0.048275862,0.0,0.0206896552,0.0137931034,0.048275862,0.0,0.1931034482,0.1172413793999999,0.0413793104,0.1586206896,0.0,0.0,0.0,0.048275862,0.0,0.0,0.0,0.0275862068,0.048275862,0.0896551724,0.0,0.0,0.0,0.0068965518,0.0413793104,0.0965517242,0.0,0.0413793104,0.1172413793999999,0.048275862,0.0,0.0344827586,0.0827586206,0.0137931034,0.0620689656,"[0.1724137932, 0.0827586206, 0.0827586206, 0.0, 0.048275862, 0.013793103400000001, 0.1034482758, 0.0068965518, 0.21379310340000002, 0.048275862, 0.0, 0.0551724138, 0.013793103400000001, 0.1931034482, 0.0827586206, 0.048275862, 0.048275862, 0.0, 0.0206896552, 0.013793103400000001, 0.048275862, 0.0, 0.1931034482, 0.11724137939999998, 0.0413793104, 0.1586206896, 0.0, 0.0, 0.0, 0.048275862, 0.0, 0.0, 0.0, 0.027586206800000002, 0.048275862, 0.08965517240000001, 0.0, 0.0, 0.0, 0.0068965518, 0.0413793104, 0.0965517242, 0.0, 0.0413793104, 0.11724137939999998, 0.048275862, 0.0, 0.0344827586, 0.0827586206, 0.013793103400000001, 0.062068965600000005]","[0.6413793103, 0.5196551724]","[0.6413793103, 0.5196551724, 0.1724137932, 0.0827586206, 0.0827586206, 0.0, 0.048275862, 0.013793103400000001, 0.1034482758, 0.0068965518, 0.21379310340000002, 0.048275862, 0.0, 0.0551724138, 0.013793103400000001, 0.1931034482, 0.0827586206, 0.048275862, 0.048275862, 0.0, 0.0206896552, 0.013793103400000001, 0.048275862, 0.0, 0.1931034482, 0.11724137939999998, 0.0413793104, 0.1586206896, 0.0, 0.0, 0.0, 0.048275862, 0.0, 0.0, 0.0, 0.027586206800000002, 0.048275862, 0.08965517240000001, 0.0, 0.0, 0.0, 0.0068965518, 0.0413793104, 0.0965517242, 0.0, 0.0413793104, 0.11724137939999998, 0.048275862, 0.0, 0.0344827586, 0.0827586206, 0.013793103400000001, 0.062068965600000005]"
230,AJ733,0,0,1,0.5503448276,0.5037931033999999,0.0689655172,0.0,0.0689655172,0.1103448276,0.0275862068,0.0137931034,0.0137931034,0.0206896552,0.1172413793999999,0.0,0.0,0.0275862068,0.0,0.1931034482,0.0275862068,0.0137931034,0.075862069,0.0068965518,0.075862069,0.0275862068,0.0620689656,0.0206896552,0.0,0.0,0.0,0.0275862068,0.0,0.0137931034,0.0,0.0827586206,0.0275862068,0.0068965518,0.048275862,0.0620689656,0.0137931034,0.2206896552,0.048275862,0.0275862068,0.0,0.0137931034,0.1310344828,0.048275862,0.0068965518,0.1655172414,0.0896551724,0.0344827586,0.0620689656,0.0344827586,0.048275862,0.048275862,0.0206896552,"[0.0689655172, 0.0, 0.0689655172, 0.1103448276, 0.027586206800000002, 0.013793103400000001, 0.013793103400000001, 0.0206896552, 0.11724137939999998, 0.0, 0.0, 0.027586206800000002, 0.0, 0.1931034482, 0.027586206800000002, 0.013793103400000001, 0.075862069, 0.0068965518, 0.075862069, 0.027586206800000002, 0.062068965600000005, 0.0206896552, 0.0, 0.0, 0.0, 0.027586206800000002, 0.0, 0.013793103400000001, 0.0, 0.0827586206, 0.027586206800000002, 0.0068965518, 0.048275862, 0.062068965600000005, 0.013793103400000001, 0.2206896552, 0.048275862, 0.027586206800000002, 0.0, 0.013793103400000001, 0.13103448280000002, 0.048275862, 0.0068965518, 0.1655172414, 0.08965517240000001, 0.0344827586, 0.062068965600000005, 0.0344827586, 0.048275862, 0.048275862, 0.0206896552]","[0.5503448276, 0.5037931033999999]","[0.5503448276, 0.5037931033999999, 0.0689655172, 0.0, 0.0689655172, 0.1103448276, 0.027586206800000002, 0.013793103400000001, 0.013793103400000001, 0.0206896552, 0.11724137939999998, 0.0, 0.0, 0.027586206800000002, 0.0, 0.1931034482, 0.027586206800000002, 0.013793103400000001, 0.075862069, 0.0068965518, 0.075862069, 0.027586206800000002, 0.062068965600000005, 0.0206896552, 0.0, 0.0, 0.0, 0.027586206800000002, 0.0, 0.013793103400000001, 0.0, 0.0827586206, 0.027586206800000002, 0.0068965518, 0.048275862, 0.062068965600000005, 0.013793103400000001, 0.2206896552, 0.048275862, 0.027586206800000002, 0.0, 0.013793103400000001, 0.13103448280000002, 0.048275862, 0.0068965518, 0.1655172414, 0.08965517240000001, 0.0344827586, 0.062068965600000005, 0.0344827586, 0.048275862, 0.048275862, 0.0206896552]"
231,AJ809,0,0,1,0.595,0.529,0.0266666666,0.0,0.0733333334,0.0,0.0266666666,0.0,0.0133333334,0.0133333334,0.04,0.0,0.0,0.0,0.0,0.1399999999999999,0.06,0.0666666666,0.0266666666,0.04,0.0133333334,0.3399999999999999,0.4866666666,0.0266666666,0.1533333334,0.0466666666,0.0266666666,0.0,0.0333333334,0.04,0.0,0.0666666666,0.04,0.02,0.0,0.0333333334,0.02,0.08,0.0266666666,0.0,0.0266666666,0.0,0.0866666666,0.0666666666,0.0,0.0,0.0066666666,0.0466666666,0.0,0.0866666666,0.0733333334,0.0133333334,0.0,"[0.0266666666, 0.0, 0.0733333334, 0.0, 0.0266666666, 0.0, 0.0133333334, 0.0133333334, 0.04, 0.0, 0.0, 0.0, 0.0, 0.13999999999999999, 0.06, 0.06666666660000001, 0.0266666666, 0.04, 0.0133333334, 0.33999999999999997, 0.4866666666, 0.0266666666, 0.1533333334, 0.046666666600000004, 0.0266666666, 0.0, 0.0333333334, 0.04, 0.0, 0.06666666660000001, 0.04, 0.02, 0.0, 0.0333333334, 0.02, 0.08, 0.0266666666, 0.0, 0.0266666666, 0.0, 0.0866666666, 0.06666666660000001, 0.0, 0.0, 0.0066666666, 0.046666666600000004, 0.0, 0.0866666666, 0.0733333334, 0.0133333334, 0.0]","[0.595, 0.529]","[0.595, 0.529, 0.0266666666, 0.0, 0.0733333334, 0.0, 0.0266666666, 0.0, 0.0133333334, 0.0133333334, 0.04, 0.0, 0.0, 0.0, 0.0, 0.13999999999999999, 0.06, 0.06666666660000001, 0.0266666666, 0.04, 0.0133333334, 0.33999999999999997, 0.4866666666, 0.0266666666, 0.1533333334, 0.046666666600000004, 0.0266666666, 0.0, 0.0333333334, 0.04, 0.0, 0.06666666660000001, 0.04, 0.02, 0.0, 0.0333333334, 0.02, 0.08, 0.0266666666, 0.0, 0.0266666666, 0.0, 0.0866666666, 0.06666666660000001, 0.0, 0.0, 0.0066666666, 0.046666666600000004, 0.0, 0.0866666666, 0.0733333334, 0.0133333334, 0.0]"
232,AJ862,0,0,1,0.5956666667,0.4269999999999999,0.0133333334,0.0,0.0266666666,0.02,0.0066666666,0.0,0.06,0.02,0.1,0.02,0.06,0.0133333334,0.02,0.1266666666,0.0466666666,0.04,0.04,0.0066666666,0.0,0.04,0.0133333334,0.0,0.0,0.0266666666,0.0066666666,0.0,0.0,0.0666666666,0.0133333334,0.0666666666,0.02,0.0066666666,0.02,0.0133333334,0.0266666666,0.16,0.16,0.1466666666,0.0,0.0666666666,0.0733333334,0.0266666666,0.06,0.26,0.0866666666,0.0733333334,0.0066666666,0.0,0.1333333334,0.02,0.02,"[0.0133333334, 0.0, 0.0266666666, 0.02, 0.0066666666, 0.0, 0.06, 0.02, 0.1, 0.02, 0.06, 0.0133333334, 0.02, 0.1266666666, 0.046666666600000004, 0.04, 0.04, 0.0066666666, 0.0, 0.04, 0.0133333334, 0.0, 0.0, 0.0266666666, 0.0066666666, 0.0, 0.0, 0.06666666660000001, 0.0133333334, 0.06666666660000001, 0.02, 0.0066666666, 0.02, 0.0133333334, 0.0266666666, 0.16, 0.16, 0.1466666666, 0.0, 0.06666666660000001, 0.0733333334, 0.0266666666, 0.06, 0.26, 0.0866666666, 0.0733333334, 0.0066666666, 0.0, 0.1333333334, 0.02, 0.02]","[0.5956666667, 0.42699999999999994]","[0.5956666667, 0.42699999999999994, 0.0133333334, 0.0, 0.0266666666, 0.02, 0.0066666666, 0.0, 0.06, 0.02, 0.1, 0.02, 0.06, 0.0133333334, 0.02, 0.1266666666, 0.046666666600000004, 0.04, 0.04, 0.0066666666, 0.0, 0.04, 0.0133333334, 0.0, 0.0, 0.0266666666, 0.0066666666, 0.0, 0.0, 0.06666666660000001, 0.0133333334, 0.06666666660000001, 0.02, 0.0066666666, 0.02, 0.0133333334, 0.0266666666, 0.16, 0.16, 0.1466666666, 0.0, 0.06666666660000001, 0.0733333334, 0.0266666666, 0.06, 0.26, 0.0866666666, 0.0733333334, 0.0066666666, 0.0, 0.1333333334, 0.02, 0.02]"
233,AJ915,0,0,1,0.6423333333000001,0.3606666666999999,0.04,0.0,0.0866666666,0.0266666666,0.0533333334,0.0,0.0466666666,0.0066666666,0.04,0.0,0.0,0.0,0.0,0.0533333334,0.06,0.0133333334,0.04,0.02,0.0,0.1399999999999999,0.1333333334,0.1066666665999999,0.02,0.0333333334,0.0,0.0,0.0133333334,0.0,0.16,0.12,0.1666666666,0.12,0.0533333334,0.0533333334,0.04,0.2133333334,0.0533333334,0.0733333334,0.0133333334,0.2733333334,0.04,0.0,0.06,0.0066666666,0.0333333334,0.08,0.0,0.0266666666,0.0466666666,0.0133333334,0.02,"[0.04, 0.0, 0.0866666666, 0.0266666666, 0.0533333334, 0.0, 0.046666666600000004, 0.0066666666, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0533333334, 0.06, 0.0133333334, 0.04, 0.02, 0.0, 0.13999999999999999, 0.1333333334, 0.10666666659999999, 0.02, 0.0333333334, 0.0, 0.0, 0.0133333334, 0.0, 0.16, 0.12, 0.1666666666, 0.12, 0.0533333334, 0.0533333334, 0.04, 0.2133333334, 0.0533333334, 0.0733333334, 0.0133333334, 0.2733333334, 0.04, 0.0, 0.06, 0.0066666666, 0.0333333334, 0.08, 0.0, 0.0266666666, 0.046666666600000004, 0.0133333334, 0.02]","[0.6423333333000001, 0.36066666669999997]","[0.6423333333000001, 0.36066666669999997, 0.04, 0.0, 0.0866666666, 0.0266666666, 0.0533333334, 0.0, 0.046666666600000004, 0.0066666666, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0533333334, 0.06, 0.0133333334, 0.04, 0.02, 0.0, 0.13999999999999999, 0.1333333334, 0.10666666659999999, 0.02, 0.0333333334, 0.0, 0.0, 0.0133333334, 0.0, 0.16, 0.12, 0.1666666666, 0.12, 0.0533333334, 0.0533333334, 0.04, 0.2133333334, 0.0533333334, 0.0733333334, 0.0133333334, 0.2733333334, 0.04, 0.0, 0.06, 0.0066666666, 0.0333333334, 0.08, 0.0, 0.0266666666, 0.046666666600000004, 0.0133333334, 0.02]"
234,AJ968,0,0,1,0.603,0.4253333332999999,0.06,0.02,0.0933333334,0.0133333334,0.04,0.0133333334,0.2,0.0333333334,0.24,0.1,0.0733333334,0.1066666665999999,0.0266666666,0.2266666665999999,0.0266666666,0.0266666666,0.0,0.0,0.0,0.0,0.0133333334,0.0,0.02,0.0,0.0133333334,0.0466666666,0.0,0.0,0.0266666666,0.06,0.04,0.0333333334,0.0,0.0066666666,0.0,0.06,0.1133333334,0.16,0.0533333334,0.1466666666,0.0,0.0266666666,0.0,0.0733333334,0.0466666666,0.0,0.0,0.0,0.0266666666,0.08,0.02,"[0.06, 0.02, 0.0933333334, 0.0133333334, 0.04, 0.0133333334, 0.2, 0.0333333334, 0.24, 0.1, 0.0733333334, 0.10666666659999999, 0.0266666666, 0.22666666659999998, 0.0266666666, 0.0266666666, 0.0, 0.0, 0.0, 0.0, 0.0133333334, 0.0, 0.02, 0.0, 0.0133333334, 0.046666666600000004, 0.0, 0.0, 0.0266666666, 0.06, 0.04, 0.0333333334, 0.0, 0.0066666666, 0.0, 0.06, 0.1133333334, 0.16, 0.0533333334, 0.1466666666, 0.0, 0.0266666666, 0.0, 0.0733333334, 0.046666666600000004, 0.0, 0.0, 0.0, 0.0266666666, 0.08, 0.02]","[0.603, 0.42533333329999995]","[0.603, 0.42533333329999995, 0.06, 0.02, 0.0933333334, 0.0133333334, 0.04, 0.0133333334, 0.2, 0.0333333334, 0.24, 0.1, 0.0733333334, 0.10666666659999999, 0.0266666666, 0.22666666659999998, 0.0266666666, 0.0266666666, 0.0, 0.0, 0.0, 0.0, 0.0133333334, 0.0, 0.02, 0.0, 0.0133333334, 0.046666666600000004, 0.0, 0.0, 0.0266666666, 0.06, 0.04, 0.0333333334, 0.0, 0.0066666666, 0.0, 0.06, 0.1133333334, 0.16, 0.0533333334, 0.1466666666, 0.0, 0.0266666666, 0.0, 0.0733333334, 0.046666666600000004, 0.0, 0.0, 0.0, 0.0266666666, 0.08, 0.02]"
235,AJ977,0,0,1,0.6348275862,0.4251724138,0.075862069,0.0,0.0896551724,0.0137931034,0.1379310344,0.0344827586,0.1034482758,0.0827586206,0.2137931034,0.0,0.0275862068,0.0206896552,0.0,0.2620689656,0.1103448276,0.048275862,0.0827586206,0.151724138,0.1379310344,0.0275862068,0.0275862068,0.0551724138,0.0551724138,0.0206896552,0.0,0.0413793104,0.0,0.0137931034,0.0,0.0827586206,0.048275862,0.0,0.0,0.0275862068,0.0,0.1586206896,0.0206896552,0.0,0.0,0.0,0.0551724138,0.0689655172,0.0206896552,0.1172413793999999,0.0275862068,0.0413793104,0.0137931034,0.0413793104,0.048275862,0.0689655172,0.0,"[0.075862069, 0.0, 0.08965517240000001, 0.013793103400000001, 0.1379310344, 0.0344827586, 0.1034482758, 0.0827586206, 0.21379310340000002, 0.0, 0.027586206800000002, 0.0206896552, 0.0, 0.26206896560000004, 0.1103448276, 0.048275862, 0.0827586206, 0.151724138, 0.1379310344, 0.027586206800000002, 0.027586206800000002, 0.0551724138, 0.0551724138, 0.0206896552, 0.0, 0.0413793104, 0.0, 0.013793103400000001, 0.0, 0.0827586206, 0.048275862, 0.0, 0.0, 0.027586206800000002, 0.0, 0.1586206896, 0.0206896552, 0.0, 0.0, 0.0, 0.0551724138, 0.0689655172, 0.0206896552, 0.11724137939999998, 0.027586206800000002, 0.0413793104, 0.013793103400000001, 0.0413793104, 0.048275862, 0.0689655172, 0.0]","[0.6348275862, 0.42517241380000004]","[0.6348275862, 0.42517241380000004, 0.075862069, 0.0, 0.08965517240000001, 0.013793103400000001, 0.1379310344, 0.0344827586, 0.1034482758, 0.0827586206, 0.21379310340000002, 0.0, 0.027586206800000002, 0.0206896552, 0.0, 0.26206896560000004, 0.1103448276, 0.048275862, 0.0827586206, 0.151724138, 0.1379310344, 0.027586206800000002, 0.027586206800000002, 0.0551724138, 0.0551724138, 0.0206896552, 0.0, 0.0413793104, 0.0, 0.013793103400000001, 0.0, 0.0827586206, 0.048275862, 0.0, 0.0, 0.027586206800000002, 0.0, 0.1586206896, 0.0206896552, 0.0, 0.0, 0.0, 0.0551724138, 0.0689655172, 0.0206896552, 0.11724137939999998, 0.027586206800000002, 0.0413793104, 0.013793103400000001, 0.0413793104, 0.048275862, 0.0689655172, 0.0]"
