stimulus,Task1,Task2_single,Task2_mix,Intensity,Pleasantness,Green,Cucumber,Herbal,Mint,Woody,Pine,Floral,Powdery,Fruity,Citrus,Tropical,Berry,Peach,Sweet,Caramellic,Vanilla,BrownSpice,Smoky,Burnt,Roasted,Grainy,Meaty,Nutty,Fatty,Coconut,Waxy,Dairy,Buttery,Cheesy,Sour,Fermented,Sulfurous,Garlic.Onion,Earthy,Mushroom,Musty,Ammonia,Fishy,Fecal,Rotten.Decay,Rubber,Phenolic,Animal,Medicinal,Cooling,Sharp,Chlorine,Alcoholic,Plastic,Ozone,Metallic,rata,intensity_pleasantness,rata_intensity_pleasantness
AK135,0,0,1,0.5343333333,0.5053333333000001,0.0866666666,0.02,0.0866666666,0.0,0.0333333334,0.1,0.1333333334,0.1133333334,0.1333333334,0.27999999999999997,0.02,0.0133333334,0.0,0.22000000000000003,0.0,0.0133333334,0.0133333334,0.0266666666,0.0,0.0333333334,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0133333334,0.046666666600000004,0.0333333334,0.0,0.0,0.02,0.0066666666,0.1133333334,0.0533333334,0.0,0.0,0.0,0.0066666666,0.0333333334,0.0,0.0933333334,0.0,0.0933333334,0.1666666666,0.0866666666,0.06,0.0733333334,0.06666666660000001,"[0.0866666666, 0.02, 0.0866666666, 0.0, 0.0333333334, 0.1, 0.1333333334, 0.1133333334, 0.1333333334, 0.27999999999999997, 0.02, 0.0133333334, 0.0, 0.22000000000000003, 0.0, 0.0133333334, 0.0133333334, 0.0266666666, 0.0, 0.0333333334, 0.02, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0133333334, 0.046666666600000004, 0.0333333334, 0.0, 0.0, 0.02, 0.0066666666, 0.1133333334, 0.0533333334, 0.0, 0.0, 0.0, 0.0066666666, 0.0333333334, 0.0, 0.0933333334, 0.0, 0.0933333334, 0.1666666666, 0.0866666666, 0.06, 0.0733333334, 0.06666666660000001]","[0.5343333333, 0.5053333333000001]","[0.5343333333, 0.5053333333000001, 0.0866666666, 0.02, 0.0866666666, 0.0, 0.0333333334, 0.1, 0.1333333334, 0.1133333334, 0.1333333334, 0.27999999999999997, 0.02, 0.0133333334, 0.0, 0.22000000000000003, 0.0, 0.0133333334, 0.0133333334, 0.0266666666, 0.0, 0.0333333334, 0.02, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0133333334, 0.046666666600000004, 0.0333333334, 0.0, 0.0, 0.02, 0.0066666666, 0.1133333334, 0.0533333334, 0.0, 0.0, 0.0, 0.0066666666, 0.0333333334, 0.0, 0.0933333334, 0.0, 0.0933333334, 0.1666666666, 0.0866666666, 0.06, 0.0733333334, 0.06666666660000001]"
AK344,0,0,1,0.5820000000000001,0.4466666667,0.08,0.0266666666,0.0733333334,0.0,0.0533333334,0.0266666666,0.0933333334,0.0,0.0933333334,0.0133333334,0.0,0.0,0.0,0.12,0.0,0.0133333334,0.0,0.0333333334,0.0,0.1,0.0066666666,0.06666666660000001,0.0933333334,0.0133333334,0.0,0.0133333334,0.0,0.0,0.0,0.2933333334,0.10666666659999999,0.04,0.0,0.06,0.0,0.02,0.046666666600000004,0.0,0.0,0.0,0.0,0.10666666659999999,0.0333333334,0.0333333334,0.0,0.20666666660000002,0.06666666660000001,0.22666666659999998,0.02,0.0266666666,0.0533333334,"[0.08, 0.0266666666, 0.0733333334, 0.0, 0.0533333334, 0.0266666666, 0.0933333334, 0.0, 0.0933333334, 0.0133333334, 0.0, 0.0, 0.0, 0.12, 0.0, 0.0133333334, 0.0, 0.0333333334, 0.0, 0.1, 0.0066666666, 0.06666666660000001, 0.0933333334, 0.0133333334, 0.0, 0.0133333334, 0.0, 0.0, 0.0, 0.2933333334, 0.10666666659999999, 0.04, 0.0, 0.06, 0.0, 0.02, 0.046666666600000004, 0.0, 0.0, 0.0, 0.0, 0.10666666659999999, 0.0333333334, 0.0333333334, 0.0, 0.20666666660000002, 0.06666666660000001, 0.22666666659999998, 0.02, 0.0266666666, 0.0533333334]","[0.5820000000000001, 0.4466666667]","[0.5820000000000001, 0.4466666667, 0.08, 0.0266666666, 0.0733333334, 0.0, 0.0533333334, 0.0266666666, 0.0933333334, 0.0, 0.0933333334, 0.0133333334, 0.0, 0.0, 0.0, 0.12, 0.0, 0.0133333334, 0.0, 0.0333333334, 0.0, 0.1, 0.0066666666, 0.06666666660000001, 0.0933333334, 0.0133333334, 0.0, 0.0133333334, 0.0, 0.0, 0.0, 0.2933333334, 0.10666666659999999, 0.04, 0.0, 0.06, 0.0, 0.02, 0.046666666600000004, 0.0, 0.0, 0.0, 0.0, 0.10666666659999999, 0.0333333334, 0.0333333334, 0.0, 0.20666666660000002, 0.06666666660000001, 0.22666666659999998, 0.02, 0.0266666666, 0.0533333334]"
AK361,0,0,1,0.589,0.5316666667,0.0733333334,0.0,0.08,0.0,0.0333333334,0.0133333334,0.1533333334,0.02,0.13999999999999999,0.17333333339999998,0.0133333334,0.0266666666,0.04,0.36666666659999997,0.12,0.2666666666,0.0533333334,0.0333333334,0.0733333334,0.06,0.2,0.0266666666,0.0866666666,0.02,0.0,0.06,0.0066666666,0.06,0.0866666666,0.06666666660000001,0.04,0.0,0.0,0.0266666666,0.0,0.13999999999999999,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0266666666,0.0333333334,0.0,0.0133333334,0.0333333334,"[0.0733333334, 0.0, 0.08, 0.0, 0.0333333334, 0.0133333334, 0.1533333334, 0.02, 0.13999999999999999, 0.17333333339999998, 0.0133333334, 0.0266666666, 0.04, 0.36666666659999997, 0.12, 0.2666666666, 0.0533333334, 0.0333333334, 0.0733333334, 0.06, 0.2, 0.0266666666, 0.0866666666, 0.02, 0.0, 0.06, 0.0066666666, 0.06, 0.0866666666, 0.06666666660000001, 0.04, 0.0, 0.0, 0.0266666666, 0.0, 0.13999999999999999, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0266666666, 0.0333333334, 0.0, 0.0133333334, 0.0333333334]","[0.589, 0.5316666667]","[0.589, 0.5316666667, 0.0733333334, 0.0, 0.08, 0.0, 0.0333333334, 0.0133333334, 0.1533333334, 0.02, 0.13999999999999999, 0.17333333339999998, 0.0133333334, 0.0266666666, 0.04, 0.36666666659999997, 0.12, 0.2666666666, 0.0533333334, 0.0333333334, 0.0733333334, 0.06, 0.2, 0.0266666666, 0.0866666666, 0.02, 0.0, 0.06, 0.0066666666, 0.06, 0.0866666666, 0.06666666660000001, 0.04, 0.0, 0.0, 0.0266666666, 0.0, 0.13999999999999999, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0266666666, 0.0333333334, 0.0, 0.0133333334, 0.0333333334]"
AK366,0,0,1,0.588,0.5183333333,0.1133333334,0.0,0.0866666666,0.0,0.0266666666,0.02,0.0866666666,0.06666666660000001,0.3066666666,0.0733333334,0.04,0.08,0.0,0.3466666666,0.06666666660000001,0.06,0.0866666666,0.0066666666,0.0066666666,0.02,0.02,0.0,0.1133333334,0.046666666600000004,0.0133333334,0.04,0.0,0.0266666666,0.0,0.06,0.08,0.0,0.02,0.0333333334,0.0,0.046666666600000004,0.02,0.0,0.0,0.0,0.02,0.06666666660000001,0.0133333334,0.06,0.04,0.16,0.06666666660000001,0.1466666666,0.06,0.0,0.0266666666,"[0.1133333334, 0.0, 0.0866666666, 0.0, 0.0266666666, 0.02, 0.0866666666, 0.06666666660000001, 0.3066666666, 0.0733333334, 0.04, 0.08, 0.0, 0.3466666666, 0.06666666660000001, 0.06, 0.0866666666, 0.0066666666, 0.0066666666, 0.02, 0.02, 0.0, 0.1133333334, 0.046666666600000004, 0.0133333334, 0.04, 0.0, 0.0266666666, 0.0, 0.06, 0.08, 0.0, 0.02, 0.0333333334, 0.0, 0.046666666600000004, 0.02, 0.0, 0.0, 0.0, 0.02, 0.06666666660000001, 0.0133333334, 0.06, 0.04, 0.16, 0.06666666660000001, 0.1466666666, 0.06, 0.0, 0.0266666666]","[0.588, 0.5183333333]","[0.588, 0.5183333333, 0.1133333334, 0.0, 0.0866666666, 0.0, 0.0266666666, 0.02, 0.0866666666, 0.06666666660000001, 0.3066666666, 0.0733333334, 0.04, 0.08, 0.0, 0.3466666666, 0.06666666660000001, 0.06, 0.0866666666, 0.0066666666, 0.0066666666, 0.02, 0.02, 0.0, 0.1133333334, 0.046666666600000004, 0.0133333334, 0.04, 0.0, 0.0266666666, 0.0, 0.06, 0.08, 0.0, 0.02, 0.0333333334, 0.0, 0.046666666600000004, 0.02, 0.0, 0.0, 0.0, 0.02, 0.06666666660000001, 0.0133333334, 0.06, 0.04, 0.16, 0.06666666660000001, 0.1466666666, 0.06, 0.0, 0.0266666666]"
AK418,0,0,1,0.6556666667,0.398,0.13999999999999999,0.0,0.06,0.0,0.0333333334,0.0,0.0266666666,0.0,0.06666666660000001,0.0333333334,0.0266666666,0.0,0.0,0.0866666666,0.04,0.0,0.02,0.0133333334,0.06,0.046666666600000004,0.0133333334,0.12,0.0,0.0266666666,0.0,0.0133333334,0.0,0.0,0.02,0.1266666666,0.1,0.0333333334,0.1,0.02,0.0133333334,0.13999999999999999,0.04,0.0,0.0,0.0,0.1666666666,0.0133333334,0.0133333334,0.0,0.0066666666,0.26,0.06666666660000001,0.02,0.1333333334,0.1133333334,0.12,"[0.13999999999999999, 0.0, 0.06, 0.0, 0.0333333334, 0.0, 0.0266666666, 0.0, 0.06666666660000001, 0.0333333334, 0.0266666666, 0.0, 0.0, 0.0866666666, 0.04, 0.0, 0.02, 0.0133333334, 0.06, 0.046666666600000004, 0.0133333334, 0.12, 0.0, 0.0266666666, 0.0, 0.0133333334, 0.0, 0.0, 0.02, 0.1266666666, 0.1, 0.0333333334, 0.1, 0.02, 0.0133333334, 0.13999999999999999, 0.04, 0.0, 0.0, 0.0, 0.1666666666, 0.0133333334, 0.0133333334, 0.0, 0.0066666666, 0.26, 0.06666666660000001, 0.02, 0.1333333334, 0.1133333334, 0.12]","[0.6556666667, 0.398]","[0.6556666667, 0.398, 0.13999999999999999, 0.0, 0.06, 0.0, 0.0333333334, 0.0, 0.0266666666, 0.0, 0.06666666660000001, 0.0333333334, 0.0266666666, 0.0, 0.0, 0.0866666666, 0.04, 0.0, 0.02, 0.0133333334, 0.06, 0.046666666600000004, 0.0133333334, 0.12, 0.0, 0.0266666666, 0.0, 0.0133333334, 0.0, 0.0, 0.02, 0.1266666666, 0.1, 0.0333333334, 0.1, 0.02, 0.0133333334, 0.13999999999999999, 0.04, 0.0, 0.0, 0.0, 0.1666666666, 0.0133333334, 0.0133333334, 0.0, 0.0066666666, 0.26, 0.06666666660000001, 0.02, 0.1333333334, 0.1133333334, 0.12]"
AK432,0,0,1,0.5933333333,0.693,0.1133333334,0.0,0.0733333334,0.02,0.02,0.0933333334,0.08,0.06,0.22000000000000003,0.76,0.13999999999999999,0.02,0.0,0.5133333334,0.0266666666,0.0533333334,0.0,0.0,0.0,0.0,0.0266666666,0.0,0.0,0.0,0.0133333334,0.0266666666,0.0133333334,0.0,0.0,0.1,0.0133333334,0.0,0.0,0.0266666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066666666,0.0266666666,0.02,0.02,0.02,0.02,0.0266666666,0.0333333334,0.0333333334,"[0.1133333334, 0.0, 0.0733333334, 0.02, 0.02, 0.0933333334, 0.08, 0.06, 0.22000000000000003, 0.76, 0.13999999999999999, 0.02, 0.0, 0.5133333334, 0.0266666666, 0.0533333334, 0.0, 0.0, 0.0, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.0133333334, 0.0266666666, 0.0133333334, 0.0, 0.0, 0.1, 0.0133333334, 0.0, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0066666666, 0.0266666666, 0.02, 0.02, 0.02, 0.02, 0.0266666666, 0.0333333334, 0.0333333334]","[0.5933333333, 0.693]","[0.5933333333, 0.693, 0.1133333334, 0.0, 0.0733333334, 0.02, 0.02, 0.0933333334, 0.08, 0.06, 0.22000000000000003, 0.76, 0.13999999999999999, 0.02, 0.0, 0.5133333334, 0.0266666666, 0.0533333334, 0.0, 0.0, 0.0, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.0133333334, 0.0266666666, 0.0133333334, 0.0, 0.0, 0.1, 0.0133333334, 0.0, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0066666666, 0.0266666666, 0.02, 0.02, 0.02, 0.02, 0.0266666666, 0.0333333334, 0.0333333334]"
AK477,0,0,1,0.6206666667,0.4153333333,0.1333333334,0.0,0.06666666660000001,0.0,0.0133333334,0.0066666666,0.0333333334,0.0133333334,0.0866666666,0.06,0.0266666666,0.0,0.04,0.18,0.0,0.0133333334,0.02,0.0,0.0733333334,0.04,0.0,0.10666666659999999,0.0333333334,0.0333333334,0.0,0.06,0.0,0.0,0.0,0.0866666666,0.046666666600000004,0.0,0.06666666660000001,0.02,0.0,0.1266666666,0.0066666666,0.0,0.0133333334,0.02,0.1466666666,0.0333333334,0.0,0.02,0.046666666600000004,0.1666666666,0.0733333334,0.0333333334,0.13999999999999999,0.1266666666,0.1466666666,"[0.1333333334, 0.0, 0.06666666660000001, 0.0, 0.0133333334, 0.0066666666, 0.0333333334, 0.0133333334, 0.0866666666, 0.06, 0.0266666666, 0.0, 0.04, 0.18, 0.0, 0.0133333334, 0.02, 0.0, 0.0733333334, 0.04, 0.0, 0.10666666659999999, 0.0333333334, 0.0333333334, 0.0, 0.06, 0.0, 0.0, 0.0, 0.0866666666, 0.046666666600000004, 0.0, 0.06666666660000001, 0.02, 0.0, 0.1266666666, 0.0066666666, 0.0, 0.0133333334, 0.02, 0.1466666666, 0.0333333334, 0.0, 0.02, 0.046666666600000004, 0.1666666666, 0.0733333334, 0.0333333334, 0.13999999999999999, 0.1266666666, 0.1466666666]","[0.6206666667, 0.4153333333]","[0.6206666667, 0.4153333333, 0.1333333334, 0.0, 0.06666666660000001, 0.0, 0.0133333334, 0.0066666666, 0.0333333334, 0.0133333334, 0.0866666666, 0.06, 0.0266666666, 0.0, 0.04, 0.18, 0.0, 0.0133333334, 0.02, 0.0, 0.0733333334, 0.04, 0.0, 0.10666666659999999, 0.0333333334, 0.0333333334, 0.0, 0.06, 0.0, 0.0, 0.0, 0.0866666666, 0.046666666600000004, 0.0, 0.06666666660000001, 0.02, 0.0, 0.1266666666, 0.0066666666, 0.0, 0.0133333334, 0.02, 0.1466666666, 0.0333333334, 0.0, 0.02, 0.046666666600000004, 0.1666666666, 0.0733333334, 0.0333333334, 0.13999999999999999, 0.1266666666, 0.1466666666]"
AK530,0,0,1,0.6759999999999999,0.3976666667,0.1533333334,0.0,0.06,0.0,0.0333333334,0.0733333334,0.04,0.02,0.0133333334,0.0866666666,0.0,0.0,0.0,0.0933333334,0.0,0.0,0.0,0.02,0.1133333334,0.046666666600000004,0.0,0.10666666659999999,0.0,0.0266666666,0.0,0.0333333334,0.0,0.0,0.0133333334,0.1133333334,0.0266666666,0.0133333334,0.0733333334,0.0533333334,0.02,0.2,0.0,0.046666666600000004,0.0,0.0933333334,0.18,0.02,0.02,0.0533333334,0.0133333334,0.0866666666,0.046666666600000004,0.02,0.20666666660000002,0.1466666666,0.0866666666,"[0.1533333334, 0.0, 0.06, 0.0, 0.0333333334, 0.0733333334, 0.04, 0.02, 0.0133333334, 0.0866666666, 0.0, 0.0, 0.0, 0.0933333334, 0.0, 0.0, 0.0, 0.02, 0.1133333334, 0.046666666600000004, 0.0, 0.10666666659999999, 0.0, 0.0266666666, 0.0, 0.0333333334, 0.0, 0.0, 0.0133333334, 0.1133333334, 0.0266666666, 0.0133333334, 0.0733333334, 0.0533333334, 0.02, 0.2, 0.0, 0.046666666600000004, 0.0, 0.0933333334, 0.18, 0.02, 0.02, 0.0533333334, 0.0133333334, 0.0866666666, 0.046666666600000004, 0.02, 0.20666666660000002, 0.1466666666, 0.0866666666]","[0.6759999999999999, 0.3976666667]","[0.6759999999999999, 0.3976666667, 0.1533333334, 0.0, 0.06, 0.0, 0.0333333334, 0.0733333334, 0.04, 0.02, 0.0133333334, 0.0866666666, 0.0, 0.0, 0.0, 0.0933333334, 0.0, 0.0, 0.0, 0.02, 0.1133333334, 0.046666666600000004, 0.0, 0.10666666659999999, 0.0, 0.0266666666, 0.0, 0.0333333334, 0.0, 0.0, 0.0133333334, 0.1133333334, 0.0266666666, 0.0133333334, 0.0733333334, 0.0533333334, 0.02, 0.2, 0.0, 0.046666666600000004, 0.0, 0.0933333334, 0.18, 0.02, 0.02, 0.0533333334, 0.0133333334, 0.0866666666, 0.046666666600000004, 0.02, 0.20666666660000002, 0.1466666666, 0.0866666666]"
AK531,0,0,1,0.6756666667,0.3496666667,0.1533333334,0.0,0.0333333334,0.0,0.0133333334,0.04,0.0266666666,0.0,0.0733333334,0.0866666666,0.04,0.0,0.02,0.06666666660000001,0.0,0.0,0.0,0.0133333334,0.04,0.0733333334,0.04,0.17333333339999998,0.0,0.0533333334,0.0,0.046666666600000004,0.0,0.0133333334,0.06,0.2,0.12,0.2,0.0733333334,0.1,0.04,0.1266666666,0.0133333334,0.0,0.0,0.2,0.046666666600000004,0.0333333334,0.02,0.0,0.0,0.08,0.0,0.0,0.1133333334,0.0533333334,0.1,"[0.1533333334, 0.0, 0.0333333334, 0.0, 0.0133333334, 0.04, 0.0266666666, 0.0, 0.0733333334, 0.0866666666, 0.04, 0.0, 0.02, 0.06666666660000001, 0.0, 0.0, 0.0, 0.0133333334, 0.04, 0.0733333334, 0.04, 0.17333333339999998, 0.0, 0.0533333334, 0.0, 0.046666666600000004, 0.0, 0.0133333334, 0.06, 0.2, 0.12, 0.2, 0.0733333334, 0.1, 0.04, 0.1266666666, 0.0133333334, 0.0, 0.0, 0.2, 0.046666666600000004, 0.0333333334, 0.02, 0.0, 0.0, 0.08, 0.0, 0.0, 0.1133333334, 0.0533333334, 0.1]","[0.6756666667, 0.3496666667]","[0.6756666667, 0.3496666667, 0.1533333334, 0.0, 0.0333333334, 0.0, 0.0133333334, 0.04, 0.0266666666, 0.0, 0.0733333334, 0.0866666666, 0.04, 0.0, 0.02, 0.06666666660000001, 0.0, 0.0, 0.0, 0.0133333334, 0.04, 0.0733333334, 0.04, 0.17333333339999998, 0.0, 0.0533333334, 0.0, 0.046666666600000004, 0.0, 0.0133333334, 0.06, 0.2, 0.12, 0.2, 0.0733333334, 0.1, 0.04, 0.1266666666, 0.0133333334, 0.0, 0.0, 0.2, 0.046666666600000004, 0.0333333334, 0.02, 0.0, 0.0, 0.08, 0.0, 0.0, 0.1133333334, 0.0533333334, 0.1]"
AK571,0,0,1,0.6843333333,0.41733333330000005,0.24,0.0,0.06,0.0,0.06,0.0133333334,0.0,0.0266666666,0.0533333334,0.0,0.0,0.0,0.0,0.1466666666,0.04,0.0266666666,0.0733333334,0.02,0.0266666666,0.22000000000000003,0.2133333334,0.0866666666,0.2,0.08,0.0,0.0933333334,0.0,0.0133333334,0.0266666666,0.0066666666,0.02,0.13999999999999999,0.0066666666,0.32,0.10666666659999999,0.2333333334,0.0133333334,0.0066666666,0.0,0.18,0.02,0.0,0.0266666666,0.0,0.0,0.046666666600000004,0.0,0.02,0.02,0.0266666666,0.0,"[0.24, 0.0, 0.06, 0.0, 0.06, 0.0133333334, 0.0, 0.0266666666, 0.0533333334, 0.0, 0.0, 0.0, 0.0, 0.1466666666, 0.04, 0.0266666666, 0.0733333334, 0.02, 0.0266666666, 0.22000000000000003, 0.2133333334, 0.0866666666, 0.2, 0.08, 0.0, 0.0933333334, 0.0, 0.0133333334, 0.0266666666, 0.0066666666, 0.02, 0.13999999999999999, 0.0066666666, 0.32, 0.10666666659999999, 0.2333333334, 0.0133333334, 0.0066666666, 0.0, 0.18, 0.02, 0.0, 0.0266666666, 0.0, 0.0, 0.046666666600000004, 0.0, 0.02, 0.02, 0.0266666666, 0.0]","[0.6843333333, 0.41733333330000005]","[0.6843333333, 0.41733333330000005, 0.24, 0.0, 0.06, 0.0, 0.06, 0.0133333334, 0.0, 0.0266666666, 0.0533333334, 0.0, 0.0, 0.0, 0.0, 0.1466666666, 0.04, 0.0266666666, 0.0733333334, 0.02, 0.0266666666, 0.22000000000000003, 0.2133333334, 0.0866666666, 0.2, 0.08, 0.0, 0.0933333334, 0.0, 0.0133333334, 0.0266666666, 0.0066666666, 0.02, 0.13999999999999999, 0.0066666666, 0.32, 0.10666666659999999, 0.2333333334, 0.0133333334, 0.0066666666, 0.0, 0.18, 0.02, 0.0, 0.0266666666, 0.0, 0.0, 0.046666666600000004, 0.0, 0.02, 0.02, 0.0266666666, 0.0]"
AK574,0,0,1,0.5766666667,0.491,0.2333333334,0.32,0.1333333334,0.0266666666,0.0066666666,0.0133333334,0.02,0.02,0.16,0.0333333334,0.0,0.0,0.0,0.26,0.04,0.0333333334,0.10666666659999999,0.04,0.0,0.02,0.0733333334,0.0,0.06,0.0266666666,0.02,0.0266666666,0.0,0.0,0.0133333334,0.24,0.046666666600000004,0.0533333334,0.046666666600000004,0.0333333334,0.0,0.06,0.046666666600000004,0.02,0.0,0.0066666666,0.0,0.0,0.0,0.02,0.1,0.3066666666,0.0333333334,0.08,0.0,0.0533333334,0.06666666660000001,"[0.2333333334, 0.32, 0.1333333334, 0.0266666666, 0.0066666666, 0.0133333334, 0.02, 0.02, 0.16, 0.0333333334, 0.0, 0.0, 0.0, 0.26, 0.04, 0.0333333334, 0.10666666659999999, 0.04, 0.0, 0.02, 0.0733333334, 0.0, 0.06, 0.0266666666, 0.02, 0.0266666666, 0.0, 0.0, 0.0133333334, 0.24, 0.046666666600000004, 0.0533333334, 0.046666666600000004, 0.0333333334, 0.0, 0.06, 0.046666666600000004, 0.02, 0.0, 0.0066666666, 0.0, 0.0, 0.0, 0.02, 0.1, 0.3066666666, 0.0333333334, 0.08, 0.0, 0.0533333334, 0.06666666660000001]","[0.5766666667, 0.491]","[0.5766666667, 0.491, 0.2333333334, 0.32, 0.1333333334, 0.0266666666, 0.0066666666, 0.0133333334, 0.02, 0.02, 0.16, 0.0333333334, 0.0, 0.0, 0.0, 0.26, 0.04, 0.0333333334, 0.10666666659999999, 0.04, 0.0, 0.02, 0.0733333334, 0.0, 0.06, 0.0266666666, 0.02, 0.0266666666, 0.0, 0.0, 0.0133333334, 0.24, 0.046666666600000004, 0.0533333334, 0.046666666600000004, 0.0333333334, 0.0, 0.06, 0.046666666600000004, 0.02, 0.0, 0.0066666666, 0.0, 0.0, 0.0, 0.02, 0.1, 0.3066666666, 0.0333333334, 0.08, 0.0, 0.0533333334, 0.06666666660000001]"
AK697,0,0,1,0.6356666666999999,0.5536666667000001,0.1333333334,0.02,0.0866666666,0.0533333334,0.0,0.0733333334,0.1266666666,0.02,0.2133333334,0.54,0.10666666659999999,0.04,0.0266666666,0.36,0.02,0.02,0.0266666666,0.0,0.0,0.02,0.0,0.0,0.0133333334,0.0,0.0,0.0133333334,0.0,0.0,0.0,0.1933333334,0.0733333334,0.02,0.06,0.0,0.0,0.0066666666,0.0533333334,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0333333334,0.16,0.0266666666,0.2133333334,0.0133333334,0.0,0.0533333334,"[0.1333333334, 0.02, 0.0866666666, 0.0533333334, 0.0, 0.0733333334, 0.1266666666, 0.02, 0.2133333334, 0.54, 0.10666666659999999, 0.04, 0.0266666666, 0.36, 0.02, 0.02, 0.0266666666, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0133333334, 0.0, 0.0, 0.0133333334, 0.0, 0.0, 0.0, 0.1933333334, 0.0733333334, 0.02, 0.06, 0.0, 0.0, 0.0066666666, 0.0533333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0333333334, 0.16, 0.0266666666, 0.2133333334, 0.0133333334, 0.0, 0.0533333334]","[0.6356666666999999, 0.5536666667000001]","[0.6356666666999999, 0.5536666667000001, 0.1333333334, 0.02, 0.0866666666, 0.0533333334, 0.0, 0.0733333334, 0.1266666666, 0.02, 0.2133333334, 0.54, 0.10666666659999999, 0.04, 0.0266666666, 0.36, 0.02, 0.02, 0.0266666666, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0133333334, 0.0, 0.0, 0.0133333334, 0.0, 0.0, 0.0, 0.1933333334, 0.0733333334, 0.02, 0.06, 0.0, 0.0, 0.0066666666, 0.0533333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0333333334, 0.16, 0.0266666666, 0.2133333334, 0.0133333334, 0.0, 0.0533333334]"
AK716,0,0,1,0.615,0.491,0.2866666666,0.0266666666,0.3066666666,0.0266666666,0.06666666660000001,0.0266666666,0.0533333334,0.02,0.0933333334,0.046666666600000004,0.0,0.0,0.0,0.1133333334,0.0333333334,0.0133333334,0.06666666660000001,0.0533333334,0.046666666600000004,0.0266666666,0.0,0.0333333334,0.0,0.0133333334,0.0,0.0133333334,0.0066666666,0.0,0.0,0.27999999999999997,0.08,0.0333333334,0.046666666600000004,0.0266666666,0.0,0.08,0.0,0.0,0.0,0.0,0.0266666666,0.02,0.0,0.0,0.0133333334,0.24,0.0533333334,0.16,0.046666666600000004,0.06,0.06,"[0.2866666666, 0.0266666666, 0.3066666666, 0.0266666666, 0.06666666660000001, 0.0266666666, 0.0533333334, 0.02, 0.0933333334, 0.046666666600000004, 0.0, 0.0, 0.0, 0.1133333334, 0.0333333334, 0.0133333334, 0.06666666660000001, 0.0533333334, 0.046666666600000004, 0.0266666666, 0.0, 0.0333333334, 0.0, 0.0133333334, 0.0, 0.0133333334, 0.0066666666, 0.0, 0.0, 0.27999999999999997, 0.08, 0.0333333334, 0.046666666600000004, 0.0266666666, 0.0, 0.08, 0.0, 0.0, 0.0, 0.0, 0.0266666666, 0.02, 0.0, 0.0, 0.0133333334, 0.24, 0.0533333334, 0.16, 0.046666666600000004, 0.06, 0.06]","[0.615, 0.491]","[0.615, 0.491, 0.2866666666, 0.0266666666, 0.3066666666, 0.0266666666, 0.06666666660000001, 0.0266666666, 0.0533333334, 0.02, 0.0933333334, 0.046666666600000004, 0.0, 0.0, 0.0, 0.1133333334, 0.0333333334, 0.0133333334, 0.06666666660000001, 0.0533333334, 0.046666666600000004, 0.0266666666, 0.0, 0.0333333334, 0.0, 0.0133333334, 0.0, 0.0133333334, 0.0066666666, 0.0, 0.0, 0.27999999999999997, 0.08, 0.0333333334, 0.046666666600000004, 0.0266666666, 0.0, 0.08, 0.0, 0.0, 0.0, 0.0, 0.0266666666, 0.02, 0.0, 0.0, 0.0133333334, 0.24, 0.0533333334, 0.16, 0.046666666600000004, 0.06, 0.06]"
